Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
27.831284780000001,1355,N,),Write,ACK
27.831519300000000,1356,N,\r,Write,NAK
27.831748810000001,1357,N,\t,Write,NAK
27.831993260000001,1358,N,-,Write,ACK
27.832222770000001,1359,N,),Write,NAK
27.832457280000000,1360,N,\r,Write,ACK
27.832686780000000,1361,N,\t,Write,NAK
27.832926230000002,1362,N,-,Write,ACK
27.833155750000000,1363,N,),Write,NAK
27.833390260000002,1364,N,\r,Write,NAK
27.833619769999999,1365,N,\t,Write,NAK
27.833859220000001,1366,N,-,Write,NAK
27.834088730000001,1367,N,),Write,NAK
27.834323240000000,1368,N,\r,Write,NAK
27.834552750000000,1369,N,\t,Write,NAK
27.834792199999999,1370,N,=,Write,NAK
27.835021709999999,1371,N,9,Write,NAK
27.835256160000000,1372,N,-,Write,ACK
27.835485670000001,1373,N,),Write,NAK
27.835725119999999,1374,N,=,Write,ACK
27.835954630000000,1375,N,9,Write,NAK
27.836189009999998,1376,N,=,Write,NAK
27.836418399999999,1377,N,9,Write,NAK
27.836657850000002,1378,N,=,Write,NAK
27.836887359999999,1379,N,9,Write,NAK
27.837126120000001,1380,N,=,Write,NAK
27.837355509999998,1381,N,9,Write,ACK
27.837594950000000,1382,N,=,Write,NAK
27.837824470000001,1383,N,9,Write,ACK
27.838058849999999,1384,N,},Write,NAK
27.838288360000000,1385,N,y,Write,NAK
27.838527809999999,1386,N,=,Write,NAK
27.838757319999999,1387,N,9,Write,NAK
27.838991770000000,1388,N,'157',Write,NAK
27.839221089999999,1390,N,'153',Write,Missing ACK/NAK
27.839460540000001,1391,N,=,Write,NAK
27.839690050000002,1392,N,9,Write,NAK
27.839924560000000,1393,N,\r,Write,NAK
27.840154070000001,1394,N,\t,Write,ACK
27.840393519999999,1395,N,-,Write,NAK
27.840623030000000,1396,N,),Write,NAK
27.840857539999998,1397,N,\r,Write,NAK
27.841087060000000,1398,N,\t,Write,ACK
32.840231950000003,1399,N,'12',Write,ACK
32.840461329999997,1400,N,'8',Write,ACK
32.840695840000002,1401,N,'28',Write,ACK
32.840925349999999,1402,N,'24',Write,ACK
32.843174359999999,1403,N,'12',Write,ACK
32.843403870000003,1404,N,'8',Write,ACK
32.843638380000002,1405,N,COMMA,Write,ACK
32.843867889999999,1406,N,(,Write,ACK
32.846116960000003,1407,N,=,Write,NAK
32.846346470000000,1408,N,9,Write,NAK
32.846580920000001,1409,N,\r,Write,NAK
32.846810300000001,1411,N,\t,Write,Missing ACK/NAK
32.847049749999996,1412,N,=,Write,NAK
32.847279260000001,1414,N,9,Write,Missing ACK/NAK
32.847513650000003,1415,N,'157',Write,NAK
32.847743039999997,1416,N,'153',Write,ACK
32.847982479999999,1417,N,-,Write,NAK
32.848211870000000,1418,N,),Write,NAK
32.848446379999999,1419,N,'253',Write,NAK
32.848675890000003,1420,N,'249',Write,NAK
32.848915339999998,1421,N,=,Write,NAK
32.849144850000002,1422,N,9,Write,NAK
32.849383480000000,1423,N,'29',Write,ACK
32.849612870000001,1424,N,'25',Write,NAK
32.849852319999997,1425,N,=,Write,NAK
32.850081830000001,1426,N,9,Write,NAK
32.850316280000001,1427,N,'29',Write,NAK
32.850545789999998,1428,N,'25',Write,NAK
32.850785240000000,1429,N,-,Write,NAK
32.851014620000001,1431,N,),Write,Missing ACK/NAK
32.851249129999999,1432,N,'253',Write,ACK
32.851478520000001,1433,N,'249',Write,NAK
32.851717899999997,1434,N,=,Write,ACK
32.851947289999998,1435,N,9,Write,NAK
32.852181739999999,1436,N,-,Write,NAK
32.852411130000000,1437,N,),Write,NAK
32.852650509999997,1438,N,=,Write,NAK
32.852879899999998,1439,N,9,Write,NAK
32.853114410000003,1440,N,\r,Write,NAK
32.853343920000000,1441,N,\t,Write,NAK
32.853588360000003,1442,N,-,Write,NAK
32.853817880000001,1443,N,),Write,NAK
32.854052390000000,1444,N,\r,Write,NAK
32.854281899999997,1445,N,\t,Write,NAK
32.854521290000001,1446,N,=,Write,ACK
32.854750670000001,1447,N,9,Write,NAK
32.854985120000002,1448,N,'29',Write,NAK
32.855214510000003,1449,N,'25',Write,NAK
32.855453949999998,1450,N,=,Write,ACK
32.855683280000001,1451,N,9,Write,NAK
32.855917789999999,1452,N,\r,Write,NAK
32.856147300000003,1453,N,\t,Write,NAK
32.856386739999998,1454,N,=,Write,NAK
32.856616260000003,1455,N,9,Write,NAK
32.856850639999998,1456,N,'173',Write,ACK
32.857080029999999,1457,N,'169',Write,NAK
32.857319480000001,1458,N,=,Write,NAK
32.857548989999998,1459,N,9,Write,NAK
32.857783439999999,1460,N,M,Write,NAK
32.858012950000003,1461,N,I,Write,NAK
32.858252389999997,1462,N,=,Write,NAK
32.858481910000002,1463,N,9,Write,NAK
32.858721420000002,1464,N,},Write,NAK
32.858950800000002,1465,N,y,Write,ACK
32.859190249999997,1467,N,=,Write,Missing ACK/NAK
32.859419760000002,1468,N,9,Write,ACK
32.859654149999997,1469,N,'173',Write,NAK
32.859883539999998,1470,N,'169',Write,NAK
32.860122980000000,1471,N,=,Write,NAK
32.860352499999998,1472,N,9,Write,ACK
32.860586939999997,1474,N,],Write,Missing ACK/NAK
32.860816270000001,1475,N,Y,Write,NAK
32.861060709999997,1476,N,'204',Write,ACK
32.861290220000001,1477,N,'200',Write,ACK
32.861524740000000,1478,N,'12',Write,ACK
32.861754120000001,1479,N,'8',Write,ACK
32.862038560000002,1480,N,=,Write,NAK
32.862268069999999,1481,N,9,Write,NAK
32.862502579999997,1482,N,\r,Write,NAK
32.862732090000002,1483,N,\t,Write,ACK
32.862971539999997,1484,N,-,Write,NAK
32.863201050000001,1486,N,),Write,Missing ACK/NAK
32.863435559999999,1487,N,\r,Write,NAK
32.863665070000003,1488,N,\t,Write,ACK
32.863904519999998,1489,N,-,Write,NAK
32.864134040000003,1491,N,),Write,Missing ACK/NAK
32.864368540000001,1493,N,\r,Write,Missing ACK/NAK
32.864598059999999,1494,N,\t,Write,ACK
32.864837500000000,1495,N,-,Write,NAK
32.865067009999997,1497,N,),Write,Missing ACK/NAK
32.865301530000004,1498,N,\r,Write,ACK
32.865531040000000,1499,N,\t,Write,ACK
32.865770490000003,1500,N,-,Write,ACK
32.865999989999999,1501,N,),Write,ACK
32.866234509999998,1502,N,\r,Write,ACK
32.866464020000002,1503,N,\t,Write,NAK
32.866703459999997,1504,N,-,Write,ACK
32.866932970000001,1505,N,),Write,NAK
32.867167490000000,1506,N,\r,Write,NAK
32.867396999999997,1507,N,\t,Write,NAK
32.867636439999998,1508,N,-,Write,NAK
32.867865830000000,1510,N,),Write,Missing ACK/NAK
32.868100280000000,1511,N,\r,Write,NAK
32.868329670000001,1512,N,\t,Write,NAK
32.868569110000003,1513,N,-,Write,ACK
32.868798499999997,1514,N,),Write,NAK
32.869032949999998,1515,N,\r,Write,NAK
32.869262339999999,1516,N,\t,Write,NAK
32.869501780000000,1517,N,=,Write,ACK
32.869731289999997,1518,N,9,Write,NAK
32.869970799999997,1519,N,},Write,ACK
32.870200189999998,1520,N,y,Write,NAK
32.870439640000001,1521,N,=,Write,NAK
32.870669149999998,1522,N,9,Write,NAK
32.870903599999998,1523,N,-,Write,NAK
32.871133110000002,1524,N,),Write,NAK
32.871372559999998,1525,N,=,Write,NAK
32.871602070000002,1526,N,9,Write,NAK
32.871836520000002,1527,N,-,Write,ACK
32.872066029999999,1528,N,),Write,NAK
32.872305480000001,1529,N,=,Write,ACK
32.872534989999998,1530,N,9,Write,NAK
32.872769429999998,1531,N,-,Write,ACK
32.872998819999999,1532,N,),Write,NAK
32.873238209999997,1533,N,=,Write,NAK
32.873467589999997,1535,N,9,Write,Missing ACK/NAK
32.873701980000000,1536,N,},Write,NAK
32.873931370000001,1537,N,y,Write,NAK
32.874170749999998,1538,N,=,Write,NAK
32.874400139999999,1539,N,9,Write,NAK
32.874634520000001,1540,N,},Write,NAK
32.874863910000002,1541,N,y,Write,NAK
32.875108349999998,1542,N,-,Write,ACK
32.875337870000003,1543,N,),Write,NAK
32.875572380000001,1544,N,\r,Write,NAK
32.875801889999998,1545,N,\t,Write,NAK
